timestep,location,flow,occupy,speed
61,9,46.0,1,1
61,10,37.0,1,1
61,11,3.0,1,1
61,12,113.0,1,1
61,13,61.0,1,1
61,14,0.0,1,1
62,0,69.0,1,1
62,1,81.0,1,1
62,2,60.0,1,1
62,3,80.0,1,1
62,4,53.0,1,1
62,5,116.0,1,1
62,6,66.0,1,1
62,7,68.0,1,1
62,8,49.0,1,1
62,9,63.0,1,1
62,10,23.0,1,1
62,11,5.0,1,1
62,12,78.0,1,1
62,13,54.0,1,1
62,14,0.0,1,1
63,0,42.0,1,1
63,1,82.0,1,1
63,2,83.0,1,1
63,3,60.0,1,1
63,4,43.0,1,1
63,5,103.0,1,1
63,6,70.0,1,1
63,7,68.0,1,1
63,8,37.0,1,1
63,9,56.0,1,1
63,10,29.0,1,1
63,11,4.0,1,1
63,12,84.0,1,1
63,13,43.0,1,1
63,14,0.0,1,1
64,0,37.0,1,1
64,1,72.0,1,1
64,2,69.0,1,1
64,3,66.0,1,1
64,4,40.0,1,1
64,5,94.0,1,1
64,6,73.0,1,1
64,7,71.0,1,1
64,8,36.0,1,1
64,9,52.0,1,1
64,10,27.0,1,1
64,11,4.0,1,1
64,12,81.0,1,1
64,13,52.0,1,1
64,14,0.0,1,1
65,0,60.0,1,1
65,1,76.0,1,1
65,2,71.0,1,1
65,3,71.0,1,1
65,4,34.0,1,1
65,5,112.0,1,1
65,6,81.0,1,1
65,7,93.0,1,1
65,8,45.0,1,1
65,9,57.0,1,1
65,10,33.0,1,1
65,11,17.0,1,1
65,12,91.0,1,1
65,13,49.0,1,1
65,14,0.0,1,1
66,0,44.0,1,1
66,1,92.0,1,1
66,2,59.0,1,1
66,3,81.0,1,1
66,4,48.0,1,1
66,5,112.0,1,1
66,6,62.0,1,1
66,7,73.0,1,1
66,8,41.0,1,1
66,9,42.0,1,1
66,10,47.0,1,1
66,11,0.0,1,1
66,12,80.0,1,1
66,13,55.0,1,1
66,14,0.0,1,1
67,0,61.0,1,1
67,1,69.0,1,1
67,2,92.0,1,1
67,3,62.0,1,1
67,4,48.0,1,1
67,5,95.0,1,1
67,6,65.0,1,1
67,7,95.0,1,1
67,8,32.0,1,1
67,9,64.0,1,1
67,10,30.0,1,1
67,11,4.0,1,1
67,12,107.0,1,1
67,13,50.0,1,1
67,14,0.0,1,1
68,0,46.0,1,1
68,1,94.0,1,1
68,2,81.0,1,1
68,3,68.0,1,1
68,4,46.0,1,1
68,5,121.0,1,1
68,6,64.0,1,1
68,7,75.0,1,1
68,8,52.0,1,1
68,9,56.0,1,1
68,10,30.0,1,1
68,11,2.0,1,1
68,12,98.0,1,1
68,13,70.0,1,1
68,14,0.0,1,1
69,0,60.0,1,1
69,1,67.0,1,1
69,2,103.0,1,1
69,3,71.0,1,1
69,4,35.0,1,1
69,5,108.0,1,1
69,6,79.0,1,1
69,7,71.0,1,1
69,8,42.0,1,1
69,9,66.0,1,1
69,10,40.0,1,1
69,11,3.0,1,1
69,12,93.0,1,1
69,13,49.0,1,1
